User ID,Pref 1,Rating 1,Pref 2,Rating 2,Pref 3,Rating 3,Pref 4,Rating 4,Pref 5,Rating 5
2082,Software,1,Access,2,Equipment,3,Requestable,4,Type,5
2083,Capacity,1,Floor,2,Equipment,3,Type,4,Access,5
2084,Type,1,Schedule,2,Equipment,3,Floor,4,Building,5
2085,Access,1,Capacity,2,Requestable,3,Type,4,Accessibility,5
2086,Equipment,1,Capacity,2,Requestable,3,Building,4,Floor,5
2087,Capacity,1,Floor,2,Building,3,Software,4,Equipment,5
2088,Requestable,1,Access,2,Schedule,3,Equipment,4,Floor,5
2089,Building,1,Type,2,Access,3,Requestable,4,Equipment,5
2090,Building,1,Floor,2,Accessibility,3,Equipment,4,Capacity,5
2091,Floor,1,Type,2,Software,3,Schedule,4,Capacity,5
2092,Capacity,1,Access,2,Software,3,Schedule,4,Equipment,5
2093,Requestable,1,Capacity,2,Type,3,Software,4,Access,5
2094,Software,1,Access,2,Accessibility,3,Type,4,Building,5
2095,Access,1,Type,2,Schedule,3,Software,4,Capacity,5
2096,Type,1,Equipment,2,Capacity,3,Requestable,4,Floor,5
2097,Type,1,Access,2,Capacity,3,Software,4,Floor,5
2098,Schedule,1,Type,2,Software,3,Building,4,Accessibility,5
2099,Access,1,Requestable,2,Building,3,Equipment,4,Accessibility,5
2100,Access,1,Requestable,2,Building,3,Type,4,Software,5
2101,Floor,1,Access,2,Software,3,Schedule,4,Equipment,5
2102,Schedule,1,Accessibility,2,Type,3,Software,4,Equipment,5
2103,Requestable,1,Software,2,Equipment,3,Capacity,4,Access,5
2104,Software,1,Type,2,Requestable,3,Access,4,Schedule,5
2105,Schedule,1,Floor,2,Building,3,Requestable,4,Access,5
2106,Software,1,Accessibility,2,Capacity,3,Floor,4,Equipment,5
2107,Floor,1,Building,2,Capacity,3,Equipment,4,Schedule,5
2108,Capacity,1,Schedule,2,Software,3,Accessibility,4,Equipment,5
2109,Requestable,1,Schedule,2,Floor,3,Equipment,4,Type,5
2110,Requestable,1,Floor,2,Building,3,Type,4,Schedule,5
2111,Access,1,Software,2,Type,3,Accessibility,4,Building,5
2112,Type,1,Equipment,2,Floor,3,Software,4,Building,5
2113,Accessibility,1,Building,2,Floor,3,Type,4,Software,5
2114,Type,1,Accessibility,2,Equipment,3,Software,4,Capacity,5
2115,Building,1,Requestable,2,Floor,3,Capacity,4,Accessibility,5
2116,Floor,1,Access,2,Software,3,Schedule,4,Requestable,5
2117,Floor,1,Access,2,Accessibility,3,Schedule,4,Capacity,5
2118,Accessibility,1,Type,2,Capacity,3,Equipment,4,Building,5
2119,Equipment,1,Requestable,2,Schedule,3,Building,4,Type,5
2120,Requestable,1,Schedule,2,Capacity,3,Equipment,4,Accessibility,5
2121,Access,1,Floor,2,Accessibility,3,Schedule,4,Equipment,5
2122,Building,1,Floor,2,Capacity,3,Software,4,Schedule,5
2123,Capacity,1,Floor,2,Type,3,Equipment,4,Requestable,5
2124,Schedule,1,Floor,2,Access,3,Equipment,4,Building,5
2125,Type,1,Capacity,2,Access,3,Floor,4,Equipment,5
2126,Software,1,Equipment,2,Type,3,Building,4,Requestable,5
2127,Building,1,Requestable,2,Schedule,3,Floor,4,Access,5
2128,Floor,1,Capacity,2,Building,3,Equipment,4,Software,5
2129,Floor,1,Type,2,Accessibility,3,Equipment,4,Access,5
2130,Type,1,Accessibility,2,Software,3,Capacity,4,Floor,5
2131,Type,1,Capacity,2,Equipment,3,Requestable,4,Access,5
2132,Requestable,1,Type,2,Schedule,3,Accessibility,4,Access,5
2133,Equipment,1,Type,2,Access,3,Building,4,Software,5
2134,Type,1,Schedule,2,Software,3,Capacity,4,Equipment,5
2135,Equipment,1,Access,2,Accessibility,3,Software,4,Floor,5
2136,Type,1,Software,2,Accessibility,3,Access,4,Schedule,5
2137,Accessibility,1,Software,2,Type,3,Schedule,4,Floor,5
2138,Building,1,Requestable,2,Equipment,3,Access,4,Capacity,5
2139,Accessibility,1,Requestable,2,Type,3,Floor,4,Building,5
2140,Requestable,1,Accessibility,2,Building,3,Schedule,4,Software,5
2141,Equipment,1,Requestable,2,Accessibility,3,Type,4,Floor,5
2142,Schedule,1,Accessibility,2,Type,3,Software,4,Access,5
2143,Building,1,Type,2,Accessibility,3,Requestable,4,Floor,5
2144,Access,1,Building,2,Software,3,Requestable,4,Schedule,5
2145,Capacity,1,Accessibility,2,Floor,3,Building,4,Requestable,5
2146,Building,1,Access,2,Accessibility,3,Capacity,4,Software,5
2147,Floor,1,Requestable,2,Type,3,Software,4,Accessibility,5
2148,Capacity,1,Equipment,2,Schedule,3,Type,4,Software,5
2149,Accessibility,1,Equipment,2,Floor,3,Type,4,Access,5
2150,Schedule,1,Accessibility,2,Type,3,Requestable,4,Software,5
2151,Building,1,Access,2,Accessibility,3,Software,4,Floor,5
2152,Type,1,Access,2,Accessibility,3,Requestable,4,Capacity,5
2153,Requestable,1,Accessibility,2,Access,3,Floor,4,Type,5
2154,Floor,1,Building,2,Access,3,Requestable,4,Software,5
2155,Type,1,Building,2,Equipment,3,Accessibility,4,Schedule,5
2156,Accessibility,1,Requestable,2,Equipment,3,Type,4,Building,5
2157,Requestable,1,Software,2,Schedule,3,Capacity,4,Type,5
2158,Capacity,1,Access,2,Accessibility,3,Schedule,4,Floor,5
2159,Access,1,Type,2,Equipment,3,Requestable,4,Accessibility,5
2160,Schedule,1,Accessibility,2,Requestable,3,Capacity,4,Type,5
2161,Capacity,1,Software,2,Access,3,Equipment,4,Requestable,5
2162,Access,1,Equipment,2,Type,3,Requestable,4,Capacity,5
2163,Type,1,Access,2,Floor,3,Building,4,Software,5
2164,Type,1,Building,2,Capacity,3,Software,4,Floor,5
2165,Requestable,1,Capacity,2,Accessibility,3,Type,4,Schedule,5
2166,Equipment,1,Software,2,Building,3,Access,4,Schedule,5
2167,Schedule,1,Type,2,Floor,3,Building,4,Software,5
2168,Type,1,Access,2,Equipment,3,Building,4,Capacity,5
2169,Equipment,1,Floor,2,Schedule,3,Type,4,Building,5
2170,Accessibility,1,Floor,2,Type,3,Capacity,4,Requestable,5
2171,Equipment,1,Requestable,2,Floor,3,Building,4,Type,5
2172,Capacity,1,Schedule,2,Equipment,3,Accessibility,4,Requestable,5
2173,Equipment,1,Access,2,Type,3,Accessibility,4,Software,5
2174,Building,1,Capacity,2,Equipment,3,Requestable,4,Type,5
2175,Access,1,Capacity,2,Schedule,3,Equipment,4,Requestable,5
2176,Accessibility,1,Software,2,Access,3,Floor,4,Capacity,5
2177,Access,1,Requestable,2,Building,3,Capacity,4,Equipment,5
2178,Floor,1,Building,2,Requestable,3,Type,4,Equipment,5
2179,Schedule,1,Building,2,Software,3,Capacity,4,Accessibility,5
2180,Accessibility,1,Schedule,2,Capacity,3,Access,4,Building,5
2181,Type,1,Software,2,Equipment,3,Floor,4,Access,5
2182,Schedule,1,Floor,2,Equipment,3,Requestable,4,Type,5
2183,Floor,1,Building,2,Access,3,Software,4,Type,5
2184,Schedule,1,Requestable,2,Accessibility,3,Software,4,Equipment,5
2185,Type,1,Requestable,2,Floor,3,Equipment,4,Access,5
2186,Software,1,Access,2,Capacity,3,Requestable,4,Schedule,5
2187,Equipment,1,Building,2,Capacity,3,Accessibility,4,Requestable,5
2188,Floor,1,Building,2,Software,3,Capacity,4,Type,5
2189,Access,1,Schedule,2,Software,3,Equipment,4,Requestable,5
2190,Equipment,1,Software,2,Capacity,3,Requestable,4,Floor,5
2191,Equipment,1,Requestable,2,Floor,3,Software,4,Accessibility,5
2192,Schedule,1,Equipment,2,Software,3,Floor,4,Capacity,5
2193,Capacity,1,Requestable,2,Software,3,Accessibility,4,Type,5
2194,Accessibility,1,Type,2,Access,3,Floor,4,Capacity,5
2195,Type,1,Software,2,Equipment,3,Schedule,4,Capacity,5
2196,Software,1,Access,2,Building,3,Requestable,4,Equipment,5
2197,Access,1,Floor,2,Schedule,3,Capacity,4,Type,5
2198,Schedule,1,Floor,2,Software,3,Requestable,4,Equipment,5
2199,Equipment,1,Requestable,2,Capacity,3,Building,4,Floor,5
2200,Schedule,1,Capacity,2,Floor,3,Type,4,Software,5
2201,Building,1,Access,2,Floor,3,Type,4,Accessibility,5
2202,Requestable,1,Floor,2,Equipment,3,Access,4,Capacity,5
2203,Schedule,1,Software,2,Requestable,3,Type,4,Accessibility,5
2204,Building,1,Software,2,Schedule,3,Equipment,4,Type,5
2205,Schedule,1,Accessibility,2,Building,3,Requestable,4,Access,5
2206,Building,1,Capacity,2,Access,3,Requestable,4,Floor,5
2207,Access,1,Accessibility,2,Building,3,Type,4,Capacity,5
2208,Accessibility,1,Equipment,2,Access,3,Type,4,Software,5
2209,Accessibility,1,Equipment,2,Floor,3,Access,4,Type,5
2210,Floor,1,Software,2,Access,3,Accessibility,4,Capacity,5
2211,Requestable,1,Software,2,Schedule,3,Floor,4,Equipment,5
2212,Requestable,1,Equipment,2,Access,3,Type,4,Floor,5
2213,Accessibility,1,Requestable,2,Floor,3,Schedule,4,Type,5
2214,Requestable,1,Type,2,Floor,3,Building,4,Equipment,5
2215,Schedule,1,Accessibility,2,Capacity,3,Requestable,4,Software,5
2216,Software,1,Requestable,2,Access,3,Schedule,4,Accessibility,5
2217,Access,1,Schedule,2,Building,3,Accessibility,4,Type,5
2218,Building,1,Type,2,Capacity,3,Floor,4,Schedule,5
2219,Floor,1,Access,2,Accessibility,3,Schedule,4,Building,5
2220,Floor,1,Capacity,2,Type,3,Access,4,Equipment,5
2221,Type,1,Capacity,2,Accessibility,3,Access,4,Requestable,5
2222,Capacity,1,Access,2,Accessibility,3,Equipment,4,Requestable,5
2223,Type,1,Capacity,2,Floor,3,Schedule,4,Requestable,5
2224,Type,1,Schedule,2,Capacity,3,Equipment,4,Access,5
2225,Capacity,1,Type,2,Access,3,Requestable,4,Building,5
2226,Equipment,1,Software,2,Type,3,Capacity,4,Access,5
2227,Equipment,1,Accessibility,2,Requestable,3,Type,4,Schedule,5
2228,Type,1,Accessibility,2,Building,3,Capacity,4,Equipment,5
2229,Floor,1,Equipment,2,Requestable,3,Capacity,4,Building,5
2230,Schedule,1,Floor,2,Building,3,Requestable,4,Capacity,5
2231,Capacity,1,Software,2,Building,3,Requestable,4,Type,5
2232,Type,1,Requestable,2,Access,3,Schedule,4,Equipment,5
2233,Floor,1,Capacity,2,Building,3,Software,4,Accessibility,5
2234,Type,1,Capacity,2,Equipment,3,Accessibility,4,Building,5
2235,Floor,1,Equipment,2,Software,3,Schedule,4,Type,5
2236,Access,1,Type,2,Equipment,3,Requestable,4,Accessibility,5
2237,Accessibility,1,Building,2,Requestable,3,Software,4,Type,5
2238,Accessibility,1,Type,2,Requestable,3,Building,4,Capacity,5
2239,Equipment,1,Building,2,Type,3,Capacity,4,Accessibility,5
2240,Equipment,1,Building,2,Accessibility,3,Software,4,Floor,5
2241,Building,1,Schedule,2,Accessibility,3,Capacity,4,Requestable,5
2242,Type,1,Floor,2,Software,3,Accessibility,4,Building,5
2243,Accessibility,1,Type,2,Equipment,3,Capacity,4,Requestable,5
2244,Accessibility,1,Floor,2,Capacity,3,Building,4,Requestable,5
2245,Schedule,1,Access,2,Equipment,3,Requestable,4,Accessibility,5
2246,Schedule,1,Equipment,2,Capacity,3,Software,4,Accessibility,5
2247,Software,1,Building,2,Access,3,Type,4,Equipment,5
2248,Type,1,Access,2,Capacity,3,Requestable,4,Equipment,5
2249,Building,1,Requestable,2,Floor,3,Software,4,Accessibility,5
2250,Equipment,1,Requestable,2,Capacity,3,Schedule,4,Floor,5
2251,Access,1,Type,2,Equipment,3,Requestable,4,Capacity,5
2252,Equipment,1,Building,2,Accessibility,3,Schedule,4,Access,5
2253,Type,1,Requestable,2,Software,3,Equipment,4,Access,5
2254,Type,1,Building,2,Equipment,3,Access,4,Floor,5
2255,Software,1,Capacity,2,Building,3,Type,4,Requestable,5
2256,Type,1,Floor,2,Requestable,3,Building,4,Schedule,5
2257,Accessibility,1,Type,2,Equipment,3,Requestable,4,Schedule,5
2258,Floor,1,Building,2,Requestable,3,Equipment,4,Access,5
2259,Equipment,1,Type,2,Requestable,3,Software,4,Floor,5
2260,Schedule,1,Capacity,2,Requestable,3,Floor,4,Access,5
2261,Type,1,Capacity,2,Software,3,Accessibility,4,Schedule,5
2262,Software,1,Building,2,Type,3,Access,4,Requestable,5
2263,Software,1,Capacity,2,Building,3,Floor,4,Type,5
2264,Equipment,1,Requestable,2,Capacity,3,Type,4,Floor,5
2265,Capacity,1,Requestable,2,Building,3,Floor,4,Access,5
2266,Requestable,1,Accessibility,2,Equipment,3,Schedule,4,Floor,5
2267,Type,1,Software,2,Floor,3,Requestable,4,Accessibility,5
2268,Building,1,Software,2,Requestable,3,Capacity,4,Access,5
2269,Building,1,Equipment,2,Requestable,3,Capacity,4,Floor,5
2270,Access,1,Accessibility,2,Software,3,Equipment,4,Type,5
2271,Type,1,Equipment,2,Requestable,3,Capacity,4,Schedule,5
2272,Floor,1,Capacity,2,Requestable,3,Building,4,Schedule,5
2273,Building,1,Type,2,Floor,3,Requestable,4,Capacity,5
2274,Access,1,Equipment,2,Schedule,3,Building,4,Type,5
2275,Software,1,Access,2,Requestable,3,Type,4,Equipment,5
2276,Accessibility,1,Requestable,2,Software,3,Schedule,4,Type,5
2277,Building,1,Software,2,Floor,3,Type,4,Access,5
2278,Capacity,1,Requestable,2,Type,3,Software,4,Equipment,5
2279,Requestable,1,Access,2,Equipment,3,Building,4,Accessibility,5
2280,Schedule,1,Access,2,Equipment,3,Floor,4,Type,5
2281,Building,1,Equipment,2,Type,3,Access,4,Requestable,5
2282,Floor,1,Software,2,Type,3,Capacity,4,Equipment,5
2283,Floor,1,Building,2,Requestable,3,Accessibility,4,Equipment,5
2284,Accessibility,1,Building,2,Requestable,3,Access,4,Software,5
2285,Software,1,Requestable,2,Access,3,Schedule,4,Equipment,5
2286,Access,1,Capacity,2,Equipment,3,Schedule,4,Floor,5
2287,Type,1,Schedule,2,Equipment,3,Capacity,4,Requestable,5
2288,Accessibility,1,Building,2,Schedule,3,Type,4,Equipment,5
2289,Software,1,Requestable,2,Type,3,Access,4,Floor,5
2290,Access,1,Building,2,Capacity,3,Floor,4,Requestable,5
2291,Access,1,Building,2,Capacity,3,Type,4,Accessibility,5
2292,Capacity,1,Schedule,2,Requestable,3,Floor,4,Equipment,5
2293,Equipment,1,Requestable,2,Software,3,Capacity,4,Accessibility,5
2294,Accessibility,1,Type,2,Schedule,3,Software,4,Requestable,5
2295,Software,1,Floor,2,Access,3,Accessibility,4,Building,5
2296,Building,1,Requestable,2,Software,3,Accessibility,4,Floor,5
2297,Type,1,Building,2,Capacity,3,Equipment,4,Accessibility,5
2298,Capacity,1,Building,2,Requestable,3,Accessibility,4,Access,5
2299,Type,1,Equipment,2,Access,3,Requestable,4,Schedule,5
2300,Accessibility,1,Schedule,2,Capacity,3,Software,4,Access,5
2301,Type,1,Schedule,2,Access,3,Floor,4,Building,5
2302,Accessibility,1,Capacity,2,Software,3,Floor,4,Requestable,5
2303,Type,1,Access,2,Requestable,3,Software,4,Capacity,5
2304,Equipment,1,Accessibility,2,Capacity,3,Type,4,Requestable,5
2305,Type,1,Building,2,Schedule,3,Floor,4,Access,5
2306,Access,1,Accessibility,2,Schedule,3,Requestable,4,Building,5
2307,Access,1,Equipment,2,Software,3,Schedule,4,Type,5
2308,Type,1,Requestable,2,Schedule,3,Accessibility,4,Floor,5
2309,Building,1,Schedule,2,Access,3,Accessibility,4,Capacity,5
2310,Capacity,1,Equipment,2,Building,3,Schedule,4,Accessibility,5
2311,Type,1,Floor,2,Equipment,3,Software,4,Capacity,5
2312,Schedule,1,Access,2,Software,3,Accessibility,4,Capacity,5
2313,Equipment,1,Capacity,2,Accessibility,3,Type,4,Building,5
2314,Building,1,Equipment,2,Capacity,3,Software,4,Access,5
2315,Building,1,Schedule,2,Access,3,Type,4,Requestable,5
2316,Building,1,Equipment,2,Type,3,Capacity,4,Software,5
2317,Schedule,1,Floor,2,Requestable,3,Access,4,Software,5
2318,Floor,1,Schedule,2,Type,3,Software,4,Accessibility,5
2319,Access,1,Type,2,Requestable,3,Software,4,Accessibility,5
2320,Access,1,Floor,2,Type,3,Accessibility,4,Equipment,5
2321,Requestable,1,Equipment,2,Building,3,Floor,4,Access,5
2322,Requestable,1,Capacity,2,Building,3,Schedule,4,Equipment,5
2323,Building,1,Schedule,2,Requestable,3,Capacity,4,Software,5
2324,Software,1,Schedule,2,Capacity,3,Accessibility,4,Building,5
2325,Access,1,Type,2,Equipment,3,Software,4,Accessibility,5
2326,Building,1,Accessibility,2,Floor,3,Software,4,Type,5
2327,Access,1,Requestable,2,Floor,3,Schedule,4,Type,5
2328,Software,1,Accessibility,2,Equipment,3,Floor,4,Access,5
2329,Schedule,1,Capacity,2,Type,3,Floor,4,Equipment,5
2330,Schedule,1,Capacity,2,Type,3,Building,4,Equipment,5
2331,Type,1,Equipment,2,Capacity,3,Software,4,Building,5
2332,Access,1,Capacity,2,Type,3,Building,4,Software,5
2333,Requestable,1,Type,2,Building,3,Schedule,4,Equipment,5
2334,Requestable,1,Floor,2,Software,3,Access,4,Type,5
2335,Floor,1,Accessibility,2,Requestable,3,Equipment,4,Access,5
2336,Requestable,1,Software,2,Accessibility,3,Building,4,Floor,5
2337,Type,1,Equipment,2,Building,3,Access,4,Requestable,5
2338,Access,1,Capacity,2,Floor,3,Schedule,4,Type,5
2339,Equipment,1,Software,2,Accessibility,3,Schedule,4,Requestable,5
2340,Equipment,1,Type,2,Access,3,Schedule,4,Floor,5
2341,Requestable,1,Schedule,2,Capacity,3,Building,4,Floor,5
2342,Software,1,Floor,2,Type,3,Access,4,Capacity,5
2343,Equipment,1,Type,2,Schedule,3,Requestable,4,Access,5
2344,Equipment,1,Capacity,2,Floor,3,Software,4,Requestable,5
2345,Access,1,Requestable,2,Schedule,3,Software,4,Floor,5
2346,Capacity,1,Equipment,2,Access,3,Accessibility,4,Software,5
2347,Building,1,Floor,2,Access,3,Requestable,4,Type,5
2348,Schedule,1,Type,2,Equipment,3,Building,4,Floor,5
2349,Accessibility,1,Requestable,2,Equipment,3,Capacity,4,Schedule,5
2350,Building,1,Type,2,Equipment,3,Access,4,Software,5
2351,Schedule,1,Capacity,2,Type,3,Floor,4,Equipment,5
2352,Building,1,Type,2,Access,3,Requestable,4,Equipment,5
2353,Access,1,Type,2,Floor,3,Accessibility,4,Building,5
2354,Accessibility,1,Floor,2,Equipment,3,Software,4,Access,5
2355,Schedule,1,Floor,2,Accessibility,3,Access,4,Building,5
2356,Requestable,1,Type,2,Floor,3,Capacity,4,Schedule,5
2357,Equipment,1,Building,2,Capacity,3,Access,4,Floor,5
2358,Requestable,1,Access,2,Accessibility,3,Schedule,4,Software,5
2359,Software,1,Building,2,Capacity,3,Equipment,4,Access,5
2360,Capacity,1,Floor,2,Access,3,Building,4,Requestable,5
2361,Capacity,1,Equipment,2,Building,3,Requestable,4,Type,5
2362,Schedule,1,Software,2,Requestable,3,Floor,4,Building,5
2363,Requestable,1,Capacity,2,Software,3,Building,4,Accessibility,5
2364,Type,1,Software,2,Equipment,3,Capacity,4,Accessibility,5
2365,Equipment,1,Type,2,Software,3,Requestable,4,Schedule,5
2366,Access,1,Requestable,2,Building,3,Schedule,4,Type,5
2367,Floor,1,Requestable,2,Accessibility,3,Access,4,Building,5
2368,Access,1,Type,2,Software,3,Equipment,4,Schedule,5
2369,Capacity,1,Type,2,Schedule,3,Requestable,4,Software,5
2370,Access,1,Software,2,Requestable,3,Capacity,4,Schedule,5
2371,Accessibility,1,Floor,2,Schedule,3,Software,4,Capacity,5
2372,Software,1,Building,2,Access,3,Capacity,4,Accessibility,5
2373,Building,1,Capacity,2,Software,3,Requestable,4,Equipment,5
2374,Type,1,Capacity,2,Software,3,Access,4,Floor,5
2375,Type,1,Floor,2,Building,3,Capacity,4,Schedule,5
2376,Equipment,1,Access,2,Software,3,Building,4,Requestable,5
2377,Floor,1,Schedule,2,Requestable,3,Accessibility,4,Capacity,5
2378,Building,1,Requestable,2,Software,3,Type,4,Schedule,5
2379,Access,1,Requestable,2,Type,3,Schedule,4,Building,5
2380,Software,1,Building,2,Floor,3,Schedule,4,Accessibility,5
2381,Requestable,1,Software,2,Access,3,Schedule,4,Floor,5
2382,Equipment,1,Accessibility,2,Building,3,Floor,4,Schedule,5
2383,Schedule,1,Building,2,Requestable,3,Floor,4,Accessibility,5
2384,Type,1,Requestable,2,Access,3,Schedule,4,Building,5
2385,Equipment,1,Schedule,2,Requestable,3,Capacity,4,Accessibility,5
2386,Building,1,Floor,2,Type,3,Equipment,4,Capacity,5
2387,Building,1,Type,2,Software,3,Floor,4,Accessibility,5
2388,Access,1,Equipment,2,Accessibility,3,Schedule,4,Floor,5
2389,Software,1,Type,2,Accessibility,3,Requestable,4,Schedule,5
2390,Floor,1,Accessibility,2,Requestable,3,Access,4,Equipment,5
2391,Software,1,Requestable,2,Accessibility,3,Schedule,4,Access,5
2392,Software,1,Requestable,2,Building,3,Equipment,4,Schedule,5
2393,Accessibility,1,Software,2,Capacity,3,Floor,4,Schedule,5
2394,Capacity,1,Building,2,Accessibility,3,Schedule,4,Access,5
2395,Building,1,Accessibility,2,Floor,3,Access,4,Equipment,5
2396,Accessibility,1,Schedule,2,Equipment,3,Access,4,Requestable,5
2397,Accessibility,1,Equipment,2,Schedule,3,Floor,4,Building,5
2398,Building,1,Schedule,2,Type,3,Access,4,Software,5
2399,Software,1,Floor,2,Building,3,Capacity,4,Requestable,5
2400,Floor,1,Equipment,2,Schedule,3,Software,4,Type,5
2401,Equipment,1,Schedule,2,Access,3,Floor,4,Accessibility,5
2402,Capacity,1,Requestable,2,Access,3,Schedule,4,Floor,5
2403,Schedule,1,Requestable,2,Building,3,Floor,4,Software,5
2404,Software,1,Building,2,Capacity,3,Floor,4,Accessibility,5
2405,Capacity,1,Accessibility,2,Floor,3,Access,4,Building,5
2406,Equipment,1,Requestable,2,Floor,3,Type,4,Access,5
2407,Equipment,1,Building,2,Type,3,Floor,4,Accessibility,5
2408,Type,1,Building,2,Access,3,Schedule,4,Accessibility,5
2409,Equipment,1,Capacity,2,Schedule,3,Access,4,Type,5
2410,Equipment,1,Schedule,2,Floor,3,Requestable,4,Accessibility,5
2411,Floor,1,Access,2,Requestable,3,Accessibility,4,Schedule,5
2412,Accessibility,1,Type,2,Schedule,3,Capacity,4,Requestable,5
2413,Building,1,Capacity,2,Floor,3,Accessibility,4,Access,5
2414,Equipment,1,Building,2,Schedule,3,Requestable,4,Capacity,5
2415,Accessibility,1,Access,2,Equipment,3,Type,4,Capacity,5
2416,Floor,1,Software,2,Access,3,Type,4,Schedule,5
2417,Accessibility,1,Building,2,Type,3,Equipment,4,Schedule,5
2418,Building,1,Type,2,Equipment,3,Software,4,Schedule,5
2419,Schedule,1,Access,2,Equipment,3,Software,4,Building,5
2420,Accessibility,1,Software,2,Floor,3,Access,4,Capacity,5
2421,Schedule,1,Accessibility,2,Access,3,Building,4,Capacity,5
2422,Equipment,1,Type,2,Building,3,Schedule,4,Requestable,5
2423,Floor,1,Accessibility,2,Requestable,3,Schedule,4,Building,5
2424,Floor,1,Capacity,2,Equipment,3,Accessibility,4,Schedule,5
2425,Equipment,1,Software,2,Access,3,Schedule,4,Building,5
2426,Building,1,Requestable,2,Schedule,3,Software,4,Capacity,5
2427,Floor,1,Schedule,2,Access,3,Building,4,Equipment,5
2428,Accessibility,1,Equipment,2,Capacity,3,Software,4,Access,5
2429,Building,1,Floor,2,Accessibility,3,Capacity,4,Software,5
2430,Floor,1,Requestable,2,Access,3,Software,4,Schedule,5
2431,Capacity,1,Equipment,2,Accessibility,3,Software,4,Type,5
2432,Equipment,1,Capacity,2,Accessibility,3,Building,4,Requestable,5
2433,Type,1,Floor,2,Equipment,3,Accessibility,4,Requestable,5
2434,Access,1,Type,2,Capacity,3,Schedule,4,Requestable,5
2435,Software,1,Capacity,2,Accessibility,3,Requestable,4,Floor,5
2436,Requestable,1,Building,2,Floor,3,Access,4,Type,5
2437,Equipment,1,Type,2,Accessibility,3,Access,4,Schedule,5
2438,Requestable,1,Capacity,2,Type,3,Floor,4,Software,5
2439,Schedule,1,Software,2,Equipment,3,Type,4,Floor,5
2440,Software,1,Accessibility,2,Equipment,3,Access,4,Requestable,5
2441,Access,1,Accessibility,2,Capacity,3,Equipment,4,Floor,5
2442,Floor,1,Accessibility,2,Building,3,Capacity,4,Equipment,5
2443,Building,1,Software,2,Requestable,3,Type,4,Floor,5
2444,Software,1,Access,2,Schedule,3,Accessibility,4,Type,5
2445,Type,1,Software,2,Requestable,3,Capacity,4,Schedule,5
2446,Capacity,1,Equipment,2,Access,3,Floor,4,Schedule,5
2447,Requestable,1,Type,2,Equipment,3,Building,4,Access,5
2448,Building,1,Equipment,2,Type,3,Accessibility,4,Schedule,5
2449,Software,1,Capacity,2,Accessibility,3,Building,4,Floor,5
2450,Requestable,1,Access,2,Capacity,3,Floor,4,Type,5
2451,Accessibility,1,Schedule,2,Building,3,Capacity,4,Type,5
2452,Equipment,1,Accessibility,2,Software,3,Building,4,Schedule,5
2453,Schedule,1,Access,2,Building,3,Equipment,4,Accessibility,5
2454,Type,1,Accessibility,2,Access,3,Building,4,Capacity,5
2455,Software,1,Equipment,2,Requestable,3,Schedule,4,Capacity,5
2456,Equipment,1,Floor,2,Accessibility,3,Requestable,4,Building,5
2457,Type,1,Schedule,2,Floor,3,Access,4,Equipment,5
2458,Equipment,1,Accessibility,2,Access,3,Software,4,Floor,5
2459,Equipment,1,Type,2,Capacity,3,Floor,4,Building,5
2460,Capacity,1,Schedule,2,Software,3,Building,4,Type,5
2461,Type,1,Software,2,Equipment,3,Floor,4,Schedule,5
2462,Floor,1,Equipment,2,Schedule,3,Software,4,Requestable,5
2463,Building,1,Equipment,2,Software,3,Type,4,Capacity,5
2464,Type,1,Software,2,Accessibility,3,Access,4,Requestable,5
2465,Equipment,1,Building,2,Floor,3,Type,4,Requestable,5
2466,Floor,1,Schedule,2,Requestable,3,Capacity,4,Building,5
2467,Building,1,Capacity,2,Schedule,3,Equipment,4,Floor,5
2468,Access,1,Capacity,2,Schedule,3,Type,4,Software,5
2469,Building,1,Floor,2,Capacity,3,Equipment,4,Type,5
2470,Schedule,1,Equipment,2,Software,3,Capacity,4,Floor,5
2471,Equipment,1,Requestable,2,Software,3,Accessibility,4,Type,5
2472,Capacity,1,Requestable,2,Equipment,3,Access,4,Accessibility,5
2473,Type,1,Equipment,2,Building,3,Accessibility,4,Capacity,5
2474,Requestable,1,Access,2,Capacity,3,Floor,4,Type,5
2475,Floor,1,Capacity,2,Software,3,Type,4,Requestable,5
2476,Floor,1,Schedule,2,Type,3,Access,4,Accessibility,5
2477,Capacity,1,Building,2,Access,3,Requestable,4,Software,5
2478,Access,1,Capacity,2,Floor,3,Software,4,Type,5
2479,Floor,1,Capacity,2,Equipment,3,Type,4,Requestable,5
2480,Capacity,1,Requestable,2,Access,3,Schedule,4,Type,5
2481,Requestable,1,Building,2,Access,3,Floor,4,Equipment,5
2482,Requestable,1,Software,2,Building,3,Capacity,4,Floor,5
2483,Software,1,Building,2,Capacity,3,Requestable,4,Type,5
2484,Type,1,Requestable,2,Building,3,Accessibility,4,Schedule,5
2485,Building,1,Equipment,2,Type,3,Capacity,4,Access,5
2486,Floor,1,Requestable,2,Type,3,Capacity,4,Access,5
2487,Floor,1,Access,2,Capacity,3,Accessibility,4,Schedule,5
2488,Building,1,Accessibility,2,Floor,3,Capacity,4,Type,5
2489,Type,1,Floor,2,Requestable,3,Accessibility,4,Access,5
2490,Equipment,1,Software,2,Type,3,Accessibility,4,Floor,5
2491,Software,1,Capacity,2,Equipment,3,Building,4,Type,5
